listing_id,borough,neighborhood,address,unit,zip,rent,net_effective_rent,gross_over_3000,no_fee,beds,baths,sqft,building_type,status,available_date,price_changed_at,latitude,longitude,bbl,bin,nearest_station,nearest_lines,nearest_dist_mi,nearest_walk_min,all_nearby_lines,hpd_total,hpd_open,hpd_open_class_c,hpd_rent_impairing_open,ecb_total,ecb_active,ecb_penalty_total,ecb_balance_due,dob_total,dob_open,source_url
5083569,brooklyn,Prospect Lefferts Gardens,590 Parkside Avenue,1EE,11226,1995,0,false,false,0,1,,CO_OP,ACTIVE,2026-06-25,2026-06-25T16:55:52.000Z,40.655818,-73.953815,3050560040,3116008,Winthrop St,2|5,0.183,4,2|5|Q,207,86,19,5,1,0,0,0,2,0,https://streeteasy.com/building/590-parkside-avenue-brooklyn/1ee
5084225,brooklyn,East Flatbush,824 East New York Avenue,6D,11203,2900,2658,false,false,1,1,,RENTAL,ACTIVE,2026-06-25,2026-06-29T20:49:52.000Z,40.662292,-73.935346,3048060077,3107130,Crown Hts-Utica Av,3|4,0.457,9,3|4,11,2,1,0,9,0,16275,0,6,0,https://streeteasy.com/building/ensemble-824-east-new-york-avenue-brooklyn/6d
5082985,brooklyn,Madison,2900 Nostrand Avenue,208,11229,2750,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-01,2026-06-26T01:12:16.000Z,40.6137,-73.94474,3076900073,3000000,Kings Hwy,B|Q,0.757,15,B|Q,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/2900-nostrand-avenue/208
5084457,brooklyn,Flatbush,675 East 32nd Street,38,11210,3225,2553,true,false,1,1,,RENTAL,ACTIVE,2026-06-26,2026-06-26T06:49:56.000Z,40.63457,-73.94562,3050070010,3429087,Flatbush Av-Brooklyn College,2|5,0.145,3,2|5,0,0,0,0,11,0,14185,8560,2,0,https://streeteasy.com/building/675-e-32/38
5084508,brooklyn,Flatbush,675 East 32nd Street,40,11210,3225,2419,true,false,1,1,,RENTAL,ACTIVE,2026-06-26,2026-06-26T08:35:57.000Z,40.63457,-73.94562,3050070010,3429087,Flatbush Av-Brooklyn College,2|5,0.145,3,2|5,0,0,0,0,11,0,14185,8560,2,0,https://streeteasy.com/building/675-e-32/40
5084634,brooklyn,Bedford-Stuyvesant,837 Bedford Avenue,3B,11205,2699,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-30,2026-06-30T21:32:19.000Z,40.69532,-73.956003,3017340052,3048427,Myrtle-Willoughby Avs,G,0.342,7,G,252,55,13,0,10,0,14100,0,12,2,https://streeteasy.com/building/837-bedford-avenue-brooklyn/3b
5084625,brooklyn,East Flatbush,1655 Flatbush Avenue,C1707,11210,2250,0,false,false,1,1,,CO_OP,ACTIVE,2026-06-26,2026-06-26T13:22:24.000Z,40.630411,-73.944383,3075790010,3206459,Flatbush Av-Brooklyn College,2|5,0.199,4,2|5|Q,500,228,41,14,86,12,76777,-3235,94,6,https://streeteasy.com/building/1655-flatbush-avenue-brooklyn/c1707
5084590,brooklyn,Bushwick,216 Knickerbocker Avenue,3E,11237,2800,0,false,false,1,1,,MIXED_USE,ACTIVE,2026-06-30,2026-06-27T22:03:44.000Z,40.703129,-73.92645,3031740035,3072324,Jefferson St,L,0.298,6,L|M,6,0,0,0,1,0,0,0,0,0,https://streeteasy.com/building/216-knickerbocker-avenue-brooklyn/3e
5084586,brooklyn,Prospect Lefferts Gardens,292 Midwood Street,A12,11225,2242,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-26,2026-06-26T12:39:20.000Z,40.65989,-73.951017,3050360039,3115255,Winthrop St,2|5,0.194,4,2|5,795,88,28,0,1,1,1600,0,3,3,https://streeteasy.com/building/1130-nostrand-avenue-brooklyn/a12
5084155,brooklyn,Bushwick,441 Wilson Avenue,2B,11221,2999,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-25,2026-06-25T21:05:35.000Z,40.693896,-73.913356,3033700003,3077060,Myrtle-Wyckoff Avs,M|L,0.413,8,M|L,415,35,19,6,20,6,69300,49500,12,6,https://streeteasy.com/building/441-wilson-avenue-brooklyn/2b
5084517,brooklyn,Crown Heights,955 Sterling Place,701,11213,3350,2871,true,false,1,1,,RENTAL,ACTIVE,2026-06-26,2026-06-26T10:08:51.000Z,40.67258,-73.94675,3012427501,3429214,Nostrand Av,3,0.269,5,3|2|5,2,1,0,0,13,0,21250,0,2,0,https://streeteasy.com/building/mason-gray/701
5084381,brooklyn,Bushwick,10 Montieth Street,157,11206,2913,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-25,2026-06-26T03:21:57.000Z,40.701208,-73.936344,3031410001,3426398,Flushing Av,M|J,0.223,4,M|J|Z|L,40,0,0,0,3,1,10625,625,8,0,https://streeteasy.com/building/the-rheingold/157
5084418,brooklyn,Ditmas Park,1111 Foster Avenue,234,11230,2599,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-25,2026-06-26T03:46:57.000Z,40.63278,-73.96656,3052327501,3382135,Newkirk Plaza,B|Q,0.25,5,B|Q|F,4,0,0,0,18,0,19750,0,11,0,https://streeteasy.com/building/1111-foster-ave/234
5081941,brooklyn,Gowanus,147 9th Street,4A,11215,3000,0,false,false,1,1,,RENTAL,ACTIVE,2026-08-01,2026-06-24T00:08:37.000Z,40.672299,-73.992358,3010020053,3022035,4 Av-9 St,F|G|R,0.223,4,F|G|R,23,1,0,0,0,0,0,0,8,8,https://streeteasy.com/building/147-9-street-brooklyn/4a
5084265,brooklyn,East Flatbush,926 Clarkson Avenue,2L,11203,1995,0,false,false,1,1,,MIXED_USE,ACTIVE,2026-07-01,2026-06-25T22:46:05.000Z,40.656672,-73.926861,3046410001,3100938,Sutter Av-Rutland Rd,3,0.601,12,3|4,1,1,0,0,0,0,0,0,0,0,https://streeteasy.com/building/926-clarkson-avenue-brooklyn/2l
5084159,brooklyn,Kensington,242 Newkirk Avenue,6F,11230,2985,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-01,2026-06-25T22:02:07.000Z,40.631853,-73.970704,3054240018,3421433,18 Av,F,0.342,7,F|B|Q,7,3,1,1,3,0,1250,0,4,0,https://streeteasy.com/building/242-newkirk-avenue-brooklyn/6f
5084114,brooklyn,Kensington,639 Foster Avenue,303,11230,2400,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-01,2026-06-25T20:37:39.000Z,40.630812,-73.970344,3054280092,3128179,18 Av,F,0.349,7,F|Q,48,1,0,0,5,0,2885,0,0,0,https://streeteasy.com/building/639-foster-avenue-brooklyn/303
5084124,brooklyn,Prospect Park South,60 Turner Place,5M,11218,2545,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-07,2026-06-28T21:53:32.000Z,40.645021,-73.969654,3051130001,3117427,Beverley Rd,Q,0.274,5,Q|B,232,0,0,0,18,0,9350,-400,34,0,https://streeteasy.com/building/60-turner-place-brooklyn/5m
5083831,brooklyn,Clinton Hill,957 Atlantic Avenue,319,11238,3200,2954,true,false,0,1,,RENTAL,ACTIVE,2026-06-25,2026-06-25T17:58:46.000Z,40.68064,-73.96053,3020190080,3429692,Franklin Av,C|S,0.246,5,C|S|A,6,0,0,0,6,0,1246,-2500,0,0,https://streeteasy.com/building/the-alanza/319
5084089,brooklyn,Midwood,1825 Ocean Avenue,D6,11230,2869,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-25,2026-06-25T20:09:35.000Z,40.617529,-73.954517,3076560058,3421350,Avenue M,Q,0.26,5,Q|B,27,2,1,1,13,0,22049,3124,15,4,https://streeteasy.com/building/o2-1825-ocean-avenue-brooklyn/d6
5084062,brooklyn,Stuyvesant Heights,798 Lexington Avenue,5R,11221,2995,0,false,false,1,1,,TWOFAMILY,ACTIVE,2026-06-25,2026-06-25T20:09:06.000Z,40.690232,-73.926903,3016280013,3044422,Kosciuszko St,J,0.194,4,J|Z|M,11,11,0,0,2,0,180,0,0,0,https://streeteasy.com/building/798-lexington-avenue-brooklyn/5r
5084047,brooklyn,Prospect Lefferts Gardens,1195 Nostrand Avenue,4B,11225,3000,0,false,false,1,1,,MIXED_USE,ACTIVE,2026-08-01,2026-06-25T20:03:44.000Z,40.658149,-73.950116,3048140004,3107258,Winthrop St,2|5,0.066,1,2|5,103,95,10,12,3,0,4800,0,1,0,https://streeteasy.com/building/1195-nostrand-avenue-brooklyn/4b
5083794,brooklyn,Kensington,706 Ocean Parkway,3N,11230,2630,0,false,false,0,1,,RENTAL,ACTIVE,2026-08-01,2026-06-25T17:35:04.000Z,40.63095,-73.97229,3054230047,3127911,18 Av,F,0.248,5,F,32,1,0,0,36,0,42725,4500,9,0,https://streeteasy.com/building/706-ocean-parkway/3n
5083836,brooklyn,Flatbush,1010 Rogers Avenue,4E,11226,2775,0,false,false,1,1,,RENTAL,ACTIVE,2026-08-01,2026-06-25T18:32:02.000Z,40.645507,-73.952181,3051370019,3117967,Beverly Rd,2|5,0.157,3,2|5,25,18,3,1,22,0,13745,1870,0,0,https://streeteasy.com/building/1010-rogers-ave-brooklyn/4e
5083984,brooklyn,Flatbush,219 Lenox Road,D6,11226,2999,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-01,2026-06-25T19:16:42.000Z,40.65438,-73.95214,3050660091,3429008,Winthrop St,2|5,0.155,3,2|5|Q,5,2,1,0,3,0,3750,0,0,0,https://streeteasy.com/building/219-lenox-road-brooklyn/d6
5083940,brooklyn,Bushwick,358 Grove Street,9E,11237,2950,0,false,false,1,1,,CONDO,ACTIVE,2026-06-25,2026-06-25T19:07:02.000Z,40.69989,-73.913785,3033287501,3392234,Myrtle-Wyckoff Avs,M|L,0.128,3,M|L,54,2,2,0,15,0,15200,7850,44,3,https://streeteasy.com/building/358-grove-street-brooklyn/9e
5081616,brooklyn,Greenwood,214A 31st Street,2,11232,2800,0,false,false,1,1,900,TWOFAMILY,ACTIVE,2026-08-01,2026-06-23T20:08:00.000Z,40.655914,-73.999857,3006770034,3010038,36 St,D|N|R,0.247,5,D|N|R,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/214a-31-street-brooklyn/2
5083892,brooklyn,Flatbush,290 Linden Boulevard,A1,11226,2899,0,false,false,1,2.5,,RENTAL,ACTIVE,2026-08-15,2026-06-25T18:24:27.000Z,40.65238,-73.94832,3048680031,3428811,Church Av,2|5,0.116,2,2|5,6,1,0,0,2,0,0,0,0,0,https://streeteasy.com/building/290-linden-boulevard-brooklyn/a1
5083887,brooklyn,Stuyvesant Heights,690 Macdonough Street,2B,11233,2745,0,false,false,1,1,,THREEFAMILY,ACTIVE,2026-08-01,2026-06-25T18:23:08.000Z,40.68372,-73.918678,3015010018,3040332,Halsey St,J,0.211,4,J|C|Z,16,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/690-mac-donough-street-brooklyn/2b
5082131,brooklyn,East Flatbush,1634 Flatbush Avenue,1214,11210,2668,0,false,false,1,1,,RENTAL,ACTIVE,2026-08-01,2026-06-25T18:22:00.000Z,40.63031,-73.94547,3075770060,3428953,Flatbush Av-Brooklyn College,2|5,0.157,3,2|5|Q,1,0,0,0,31,0,42300,0,2,0,https://streeteasy.com/building/1634-flatbush-avenue-brooklyn/1214
5083872,brooklyn,Midwood,1800 Ocean Avenue,C2,11230,2799,0,false,false,1,2.5,,RENTAL,ACTIVE,2026-07-01,2026-06-25T18:18:01.000Z,40.618011,-73.955253,3067480014,3181123,Avenue M,Q,0.22,4,Q|B,5,0,0,0,11,0,4375,4375,3,2,https://streeteasy.com/building/1800-ocean-avenue-brooklyn/c2
5083751,brooklyn,East Flatbush,3320 Avenue H,6F,11210,1949,0,false,false,1,1,,CO_OP,ACTIVE,2026-06-25,2026-06-25T17:05:30.000Z,40.631531,-73.943669,3075790029,3413638,Flatbush Av-Brooklyn College,2|5,0.203,4,2|5|Q,721,61,24,0,27,1,39087,5038,5,0,https://streeteasy.com/building/3320-avenue-h-brooklyn/6f
5083716,brooklyn,Crown Heights,909 Saint Johns Place,1B,11216,2895,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-25,2026-06-25T16:50:20.000Z,40.671756,-73.948173,3012480045,3031950,Nostrand Av,3,0.178,4,3|2|5,65,5,2,1,0,0,0,0,5,1,https://streeteasy.com/building/909-st-johns-place-brooklyn/1b
5083686,brooklyn,Prospect Park South,39 Turner Place,C1,11218,2630,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-25,2026-06-25T16:48:28.000Z,40.645564,-73.970271,3051120029,3117426,Beverley Rd,Q,0.314,6,Q|F|G,785,57,28,5,25,0,40472,0,22,3,https://streeteasy.com/building/39-turner-place-brooklyn/c1
5083698,brooklyn,Flatbush,280 Linden Boulevard,1A,11226,2499,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-25,2026-06-30T14:38:15.000Z,40.652429,-73.948679,3048680027,3108506,Church Av,2|5,0.111,2,2|5,30,23,9,0,42,0,152710,97310,14,0,https://streeteasy.com/building/280-linden-boulevard-brooklyn/1a
5083680,brooklyn,Ditmas Park,1306 Ocean Avenue,3J,11230,2695,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-25,2026-06-25T16:33:53.000Z,40.630256,-73.95754,3067030052,3179456,Avenue H,Q,0.207,4,Q|B,140,2,0,0,0,0,0,0,4,0,https://streeteasy.com/building/1306-ocean-avenue-brooklyn/3j
5083572,brooklyn,Midwood,1500 Ocean Parkway,4G,11230,1950,0,false,false,1,1,,CO_OP,ACTIVE,2026-06-25,2026-06-25T15:42:35.000Z,40.612122,-73.968954,3065870051,3173783,Avenue P,F,0.297,6,F,78,0,0,0,15,0,9525,315,30,9,https://streeteasy.com/building/1500-ocean-parkway-brooklyn/4g
5083565,brooklyn,Weeksville,712 Crown Street,4F,11213,2300,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-25,2026-06-25T15:39:12.000Z,40.665076,-73.934017,3014190006,3038261,Crown Hts-Utica Av,3|4,0.261,5,3|4,2312,44,19,2,114,2,100009,10125,81,6,https://streeteasy.com/building/712-crown-street-brooklyn/4f
5083556,brooklyn,Gravesend,1800 Ocean Parkway,C4,11223,1899,0,false,false,1,1,,CO_OP,ACTIVE,2026-06-25,2026-06-25T15:36:27.000Z,40.605101,-73.967497,3066810399,3178658,Kings Hwy,F,0.254,5,F|B|Q,559,191,34,14,31,7,14300,5405,34,3,https://streeteasy.com/building/1800-ocean-parkway-brooklyn/c4
5083508,brooklyn,Bushwick,89 Moffat Street,2C,11207,2985,0,false,false,1,1,,THREEFAMILY,ACTIVE,2026-07-01,2026-06-25T15:05:54.000Z,40.685548,-73.90867,3034390051,3079933,Chauncey St,J|Z,0.199,4,J|Z|L,9,3,2,0,6,0,7045,0,0,0,https://streeteasy.com/building/89-moffat-street-brooklyn/2c
5083500,brooklyn,Flatbush,2324 Bedford Avenue,2B,11226,2799,0,false,false,1,1,,FOURFAMILY,ACTIVE,2026-06-25,2026-06-25T15:06:07.000Z,40.647035,-73.955996,3051260055,3117694,Beverly Rd,2|5,0.38,8,2|5|B|Q,144,118,16,5,16,1,131600,-620,3,0,https://streeteasy.com/building/2324-bedford-avenue-brooklyn/2b
5083488,brooklyn,Bushwick,893 Knickerbocker Avenue,5,11207,3245,2975,true,false,1,1,,TWOFAMILY,ACTIVE,2026-06-25,2026-06-25T14:52:15.000Z,40.691179,-73.904513,3034370004,3079805,Wilson Av,L,0.164,3,L,3,1,0,0,1,0,800,0,0,0,https://streeteasy.com/building/893-knickerbocker-avenue-brooklyn/5
5082134,brooklyn,Prospect Park South,50 East Tenth Street,525,11218,2800,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T12:47:29.000Z,40.64721,-73.97073,3050700019,3430130,Fort Hamilton Pkwy,F|G,0.324,6,F|G|Q|B,7,4,0,0,9,5,27400,20625,0,0,https://streeteasy.com/building/olmsted-park/525
5080957,brooklyn,Downtown Brooklyn,63 Schermerhorn Street,6D,11201,2995,0,false,false,0,1,,RENTAL,ACTIVE,2026-07-08,2026-06-23T14:45:59.000Z,40.690979,-73.99104,3002690016,3002644,Borough Hall/Court St,2|3|4|5|R,0.097,2,2|3|4|5|R|A|C|F|G,31,10,3,2,6,0,5250,-250,40,13,https://streeteasy.com/building/schermerhorn-court/6d
5079411,brooklyn,East Flatbush,837 Maple Street,1R,11203,2550,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-21,2026-06-25T04:01:35.000Z,40.662198,-73.932042,3045880098,3099127,Crown Hts-Utica Av,3|4,0.45,9,3|4,0,0,0,0,4,0,12500,0,1,0,https://streeteasy.com/building/837-maple-street-brooklyn/1r
5081518,brooklyn,Flatbush,2530 Foster Avenue,2A,11210,2300,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-23,2026-06-23T19:21:00.000Z,40.638205,-73.952333,3052270032,3120875,Newkirk Av-Little Haiti,2|5,0.224,4,2|5,200,33,5,2,1,0,400,0,1,1,https://streeteasy.com/building/2530-foster-avenue-brooklyn/2a
5079420,brooklyn,Flatbush,3215 Avenue H,7G,11210,2500,0,false,false,1,1,,CO_OP,ACTIVE,2026-07-15,2026-06-23T01:16:21.000Z,40.632095,-73.945184,3075600001,3205952,Flatbush Av-Brooklyn College,2|5,0.117,2,2|5|Q,26,9,2,0,14,2,11250,9293,48,4,https://streeteasy.com/building/3215-avenue-h-brooklyn/7g
5046708,brooklyn,Fort Hamilton,9201 Shore Road,D307,11209,2950,0,false,false,1,1,900,CO_OP,ACTIVE,2026-07-15,2026-06-06T00:27:19.000Z,40.620318,-74.039705,3060990013,3331025,Bay Ridge-95 St,R,0.509,10,R,137,70,14,6,37,1,19230,0,59,3,https://streeteasy.com/building/9201-shore-road-brooklyn/d307
5079626,brooklyn,Stuyvesant Heights,212 Malcolm X Boulevard,3A,11221,2695,2470,false,false,0,1,,THREEFAMILY,ACTIVE,2026-06-22,2026-06-22T14:28:10.000Z,40.686008,-73.929961,3016510044,3390051,Utica Av,A|C,0.45,9,A|C|J|Z,18,0,0,0,3,0,500,0,2,0,https://streeteasy.com/building/212-malcolm-x-boulevard-brooklyn/3a
5082952,brooklyn,Brighton Beach,1151 Brighton Beach Avenue,3N,11235,2250,0,false,false,1,1,750,CONDO,ACTIVE,2026-06-24,2026-06-25T00:13:05.000Z,40.577856,-73.955285,3087177501,3245670,Brighton Beach,B|Q,0.258,5,B|Q,258,27,6,1,17,0,15050,-800,50,1,https://streeteasy.com/building/1151-brighton-beach-ave-brooklyn/3n
5083070,brooklyn,Mapleton,2214 64th Street,51,11204,2090,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T23:26:17.000Z,40.61393,-73.980381,3065530012,3172234,Bay Pkwy,N,0.11,2,N|F,51,38,2,3,4,0,1250,0,28,0,https://streeteasy.com/building/2214-64-street-brooklyn/51
5083063,brooklyn,Bay Ridge,339 86th Street,3A,11209,2500,0,false,false,1,1,800,MULTIFAMILY,ACTIVE,2026-07-01,2026-06-24T23:08:52.000Z,40.623427,-74.029712,3060340067,3153134,86 St,R,0.079,2,R,82,76,7,2,3,3,3480,0,17,8,https://streeteasy.com/building/341-86-street-brooklyn/3a
5082956,brooklyn,Madison,2900 Nostrand Avenue,207,11229,3000,2769,false,false,1,1,,RENTAL,ACTIVE,2026-07-01,2026-06-24T21:27:17.000Z,40.6137,-73.94474,3076900073,3000000,Kings Hwy,B|Q,0.757,15,B|Q,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/2900-nostrand-avenue/207
5082945,brooklyn,Bushwick,1333 Broadway,1301,11221,3600,3000,true,false,1,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T21:10:13.000Z,40.690258,-73.922899,3033210152,3076057,Gates Av,J|Z,0.011,0,J|Z,0,0,0,0,15,0,30777,2500,1,0,https://streeteasy.com/building/1333-broadway/1301
5082967,brooklyn,Midwood,1500 Ocean Parkway,1E,11230,2100,0,false,false,1,1,900,CO_OP,ACTIVE,2026-07-15,2026-06-24T21:33:04.000Z,40.612122,-73.968954,3065870051,3173783,Avenue P,F,0.297,6,F,78,0,0,0,15,0,9525,315,30,9,https://streeteasy.com/building/1500-ocean-parkway-brooklyn/1e
5081039,brooklyn,Bushwick,368 Weirfield Street,3,11237,3150,2888,true,false,1,1,,THREEFAMILY,ACTIVE,2026-07-20,2026-06-23T15:35:21.000Z,40.695607,-73.906419,3034070020,3078713,Halsey St,L,0.066,1,L|M,18,15,1,0,6,0,6120,0,4,0,https://streeteasy.com/building/368-weirfield-street-brooklyn/3
5082930,brooklyn,Bushwick,1333 Broadway,1206,11221,3500,2917,true,false,1,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T21:03:58.000Z,40.690258,-73.922899,3033210152,3076057,Gates Av,J|Z,0.011,0,J|Z,0,0,0,0,15,0,30777,2500,1,0,https://streeteasy.com/building/1333-broadway/1206
5082901,brooklyn,East Flatbush,1183 New York Avenue,1A,11203,2550,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-01,2026-06-24T20:49:00.000Z,40.644213,-73.945725,3049330053,3110834,Beverly Rd,2|5,0.165,3,2|5,29,0,0,0,15,0,56450,22000,7,0,https://streeteasy.com/building/1183-new-york-avenue-brooklyn/1a
5082646,brooklyn,Bushwick,1118 Putnam Avenue,1A,11221,2495,0,false,false,0,1,,THREEFAMILY,ACTIVE,2026-08-01,2026-06-24T18:28:14.000Z,40.688532,-73.918009,3033730024,3077139,Halsey St,J,0.214,4,J|Z,113,5,4,0,1,0,625,0,0,0,https://streeteasy.com/building/1118-putnam-avenue-brooklyn/1a
5082853,brooklyn,Williamsburg,159 Boerum Street,8C,11206,2995,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-25,2026-06-24T20:17:58.000Z,40.70617,-73.9423,3030710040,3425699,Montrose Av,L,0.158,3,L|M|J,14,7,1,0,12,0,17875,0,0,0,https://streeteasy.com/building/the-welz/8c
5082848,brooklyn,Bushwick,1333 Broadway,1002,11221,3500,2917,true,false,1,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T20:15:46.000Z,40.690258,-73.922899,3033210152,3076057,Gates Av,J|Z,0.011,0,J|Z,0,0,0,0,15,0,30777,2500,1,0,https://streeteasy.com/building/1333-broadway/1002
5082809,brooklyn,Bushwick,1333 Broadway,805,11221,3124,2343,true,false,0,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T20:00:35.000Z,40.690258,-73.922899,3033210152,3076057,Gates Av,J|Z,0.011,0,J|Z,0,0,0,0,15,0,30777,2500,1,0,https://streeteasy.com/building/1333-broadway/805
5082810,brooklyn,Cobble Hill,290 Clinton Street,4D,11201,2450,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T20:05:56.000Z,40.687127,-73.996124,3003060026,3003368,Bergen St,F|G,0.266,5,F|G|2|3|4|5|R,76,14,8,4,3,1,1250,0,5,2,https://streeteasy.com/building/290-clinton-street-brooklyn/4d
5082801,brooklyn,Flatbush,2337 Bedford Avenue,3B,11226,2599,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-01,2026-06-24T20:05:13.000Z,40.646841,-73.955286,3051270066,3117745,Beverly Rd,2|5,0.34,7,2|5|B|Q,9,0,0,0,10,0,14375,0,7,1,https://streeteasy.com/building/2337-bedford-avenue-brooklyn/3b
5082790,brooklyn,Bushwick,276 Suydam Street,3F,11237,2710,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T19:53:10.000Z,40.70202,-73.92333,3032200005,3342228,DeKalb Av,L,0.259,5,L|M,14,6,5,3,0,0,0,0,5,0,https://streeteasy.com/building/276-suydam-street-brooklyn/3f
5082737,brooklyn,Bushwick,8 Palmetto Street,518,11221,3124,2343,true,false,0,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T19:09:32.000Z,40.68906,-73.92068,3033487501,3428683,Gates Av,J|Z,0.146,3,J|Z,0,0,0,0,40,0,76955,-3375,15,1,https://streeteasy.com/building/8-palmetto-street-brooklyn/518
5082713,brooklyn,Bushwick,8 Palmetto Street,505,11221,3125,2344,true,false,0,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T19:02:42.000Z,40.68906,-73.92068,3033487501,3428683,Gates Av,J|Z,0.146,3,J|Z,0,0,0,0,40,0,76955,-3375,15,1,https://streeteasy.com/building/8-palmetto-street-brooklyn/505
5082636,brooklyn,Bedford-Stuyvesant,730 Dekalb Avenue,4B,11216,2600,0,false,false,0,1,,TWOFAMILY,ACTIVE,2026-06-24,2026-06-24T18:25:02.000Z,40.691674,-73.946845,3017800028,3350452,Bedford-Nostrand Avs,G,0.276,6,G,4,4,1,0,0,0,0,0,0,0,https://streeteasy.com/building/730-de-kalb-avenue-brooklyn/4b
5082600,brooklyn,Flatbush,310 Lenox Road,6K,11226,3000,0,false,false,1,1,,CO_OP,ACTIVE,2026-06-24,2026-06-24T18:08:54.000Z,40.65378,-73.949047,3048530028,3108056,Winthrop St,2|5,0.179,4,2|5,399,254,33,14,18,3,36805,29115,31,9,https://streeteasy.com/building/310-lenox-road-brooklyn/6k
5082150,brooklyn,Stuyvesant Heights,832 Lexington Avenue,607C,11221,3000,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-01,2026-06-24T15:53:26.000Z,40.690381,-73.925421,3016280030,3425108,Gates Av,J|Z,0.12,2,J|Z|M,15,0,0,0,5,0,3704,1562,6,0,https://streeteasy.com/building/832-lexington-avenue-brooklyn/607c
5082619,brooklyn,Windsor Terrace,1 Prospect Park Southwest,7K,11215,2968,0,false,false,0,1,400,RENTAL,ACTIVE,2023-08-17,2026-06-24T18:06:10.000Z,40.660449,-73.979526,3011060005,3026731,15 St-Prospect Park,F|G,0.018,0,F|G,122,0,0,0,25,0,35130,0,21,2,https://streeteasy.com/building/the-citadel/7k
5082615,brooklyn,Windsor Terrace,22 Caton Place,5F,11218,2787,0,false,false,0,1,,RENTAL,ACTIVE,2026-08-07,2026-06-24T18:05:19.000Z,40.649029,-73.973896,3053200055,3124035,Fort Hamilton Pkwy,F|G,0.116,2,F|G|B|Q,14,0,0,0,33,0,27662,-313,15,0,https://streeteasy.com/building/22-caton-place-brooklyn/5f
5082549,brooklyn,Sheepshead Bay,1524 Sheepshead Bay Road,18L,11235,2958,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-12,2026-06-24T17:33:35.000Z,40.586987,-73.95348,3074590102,3337318,Sheepshead Bay,B|Q,0.045,1,B|Q,0,0,0,0,0,0,0,0,2,2,https://streeteasy.com/building/the-aqualina/18l
5082562,brooklyn,Flatbush,639 East 28th Street,1A,11210,2250,0,false,false,0,1,,TWOFAMILY,ACTIVE,2026-06-24,2026-06-24T17:31:57.000Z,40.6351,-73.94952,3052510014,3000000,Flatbush Av-Brooklyn College,2|5,0.151,3,2|5,10,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/639-east-28-street-brooklyn/1a
5082429,brooklyn,Crown Heights,641 Saint Mark's Avenue,2I,11216,2850,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T16:30:24.000Z,40.67558,-73.95196,3012190069,3030690,Park Pl,S,0.296,6,S|A|C|3,444,154,40,20,9,5,35075,19875,6,3,https://streeteasy.com/building/641-st-marks-avenue-brooklyn/2i
5082316,brooklyn,Wingate,460 East New York Avenue,2A,11225,3000,0,false,false,1,1,575,CONDO,ACTIVE,2026-06-24,2026-06-24T15:26:46.000Z,40.661578,-73.947347,3047927506,3106519,Sterling St,2|5,0.208,4,2|5,8,2,0,0,6,0,3650,0,0,0,https://streeteasy.com/building/460-east-new-york-avenue-brooklyn/2a
